date,time,symbol,price,variance,slope,trend
2025-03-15,11:11:25.000,BTCUSD,84548.90000,14.065492,0.310109,Bullish
2025-03-15,11:11:25.000,BTCUSD,84550.35000,12.684510,0.272994,Bullish
2025-03-15,11:11:25.000,BTCUSD,84555.87000,11.323474,0.254730,Bullish
2025-03-15,11:11:26.000,BTCUSD,84554.61000,9.318562,0.224456,Bullish
2025-03-15,11:11:26.000,BTCUSD,84553.26000,9.228277,0.221366,Bullish
2025-03-15,11:11:26.000,BTCUSD,84553.21000,8.876266,0.210523,Bullish
2025-03-15,11:11:26.000,BTCUSD,84553.25000,8.507043,0.198770,Bullish
2025-03-15,11:11:26.000,BTCUSD,84551.90000,7.521389,0.166888,Bullish
2025-03-15,11:11:26.000,BTCUSD,84554.65000,6.687212,0.148614,Bullish
2025-03-15,11:11:26.000,BTCUSD,84554.70000,6.356718,0.139562,Bullish
2025-03-15,11:11:26.000,BTCUSD,84553.25000,5.351637,0.110523,Bullish
2025-03-15,11:11:26.000,BTCUSD,84552.52000,4.684978,0.083001,Bullish
2025-03-15,11:11:27.000,BTCUSD,84553.33000,4.402438,0.069237,Bullish
2025-03-15,11:11:27.000,BTCUSD,84550.04000,4.314101,0.034556,Bullish
2025-03-15,11:11:27.000,BTCUSD,84547.04000,5.163649,-0.011293,Bearish
2025-03-15,11:11:27.000,BTCUSD,84550.31000,5.155650,-0.010877,Bearish
2025-03-15,11:11:27.000,BTCUSD,84550.66000,5.208324,-0.025731,Bearish
2025-03-15,11:11:27.000,BTCUSD,84551.24000,5.026706,-0.048458,Bearish
2025-03-15,11:11:27.000,BTCUSD,84550.88000,4.892091,-0.073186,Bearish
2025-03-15,11:11:27.000,BTCUSD,84550.74000,4.803408,-0.068198,Bearish
2025-03-15,11:11:27.000,BTCUSD,84550.25000,4.757128,-0.065822,Bearish
2025-03-15,11:11:28.000,BTCUSD,84550.61000,4.619491,-0.058354,Bearish
2025-03-15,11:11:28.000,BTCUSD,84552.64000,4.163791,-0.027319,Bearish
2025-03-15,11:11:28.000,BTCUSD,84554.85000,4.451332,-0.012443,Bearish
2025-03-15,11:11:28.000,BTCUSD,84554.54000,4.502900,-0.010323,Bearish
2025-03-15,11:11:28.000,BTCUSD,84554.43000,4.481494,0.022645,Bullish
2025-03-15,11:11:28.000,BTCUSD,84554.54000,4.670663,0.034863,Bullish
2025-03-15,11:11:29.000,BTCUSD,84554.69000,4.876858,0.054808,Bullish
2025-03-15,11:11:29.000,BTCUSD,84554.54000,4.799181,0.051691,Bullish
2025-03-15,11:11:29.000,BTCUSD,84554.69000,4.578970,0.043873,Bullish
2025-03-15,11:11:29.000,BTCUSD,84549.07000,4.538538,-0.003746,Bearish
2025-03-15,11:11:29.000,BTCUSD,84546.91000,5.425600,-0.055377,Bearish
2025-03-15,11:11:29.000,BTCUSD,84549.44000,5.287783,-0.051086,Bearish
2025-03-15,11:11:30.000,BTCUSD,84547.29000,5.851098,-0.066494,Bearish
2025-03-15,11:11:30.000,BTCUSD,84549.44000,5.995918,-0.074085,Bearish
2025-03-15,11:11:30.000,BTCUSD,84554.85000,6.230730,-0.045417,Bearish
2025-03-15,11:11:30.000,BTCUSD,84554.69000,6.426218,-0.018236,Bearish
2025-03-15,11:11:30.000,BTCUSD,84554.85000,6.695291,0.000027,Neutral
2025-03-15,11:11:30.000,BTCUSD,84550.06000,6.580388,0.005039,Bullish
2025-03-15,11:11:30.000,BTCUSD,84550.02000,6.413468,0.012180,Bullish
2025-03-15,11:11:30.000,BTCUSD,84547.98000,6.780318,-0.001758,Bearish
2025-03-15,11:11:30.000,BTCUSD,84547.48000,7.280062,-0.021611,Bearish
2025-03-15,11:11:30.000,BTCUSD,84544.67000,8.584258,-0.051764,Bearish
2025-03-15,11:11:31.000,BTCUSD,84541.17000,11.754889,-0.123335,Bearish
2025-03-15,11:11:31.000,BTCUSD,84543.32000,13.137985,-0.197778,Bearish
2025-03-15,11:11:31.000,BTCUSD,84545.70000,13.941098,-0.232659,Bearish
2025-03-15,11:11:31.000,BTCUSD,84542.20000,16.180366,-0.285655,Bearish
2025-03-15,11:11:31.000,BTCUSD,84538.55000,20.539663,-0.354436,Bearish
2025-03-15,11:11:31.000,BTCUSD,84539.18000,24.136503,-0.415989,Bearish
2025-03-15,11:11:31.000,BTCUSD,84539.35000,27.334436,-0.472205,Bearish
2025-03-15,11:11:31.000,BTCUSD,84542.73000,28.563371,-0.504925,Bearish
2025-03-15,11:11:31.000,BTCUSD,84542.60000,29.672756,-0.532656,Bearish
2025-03-15,11:11:32.000,BTCUSD,84542.42000,30.250981,-0.543984,Bearish
2025-03-15,11:11:32.000,BTCUSD,84539.05000,31.299047,-0.557266,Bearish
2025-03-15,11:11:32.000,BTCUSD,84541.93000,30.657198,-0.547075,Bearish
2025-03-15,11:11:32.000,BTCUSD,84542.35000,29.586105,-0.529321,Bearish
2025-03-15,11:11:32.000,BTCUSD,84539.35000,29.242305,-0.524790,Bearish
2025-03-15,11:11:32.000,BTCUSD,84539.60000,28.191873,-0.510852,Bearish
2025-03-15,11:11:32.000,BTCUSD,84542.73000,25.843651,-0.471041,Bearish
2025-03-15,11:11:32.000,BTCUSD,84542.48000,23.130725,-0.426554,Bearish
2025-03-15,11:11:33.000,BTCUSD,84542.85000,22.709838,-0.413006,Bearish
2025-03-15,11:11:33.000,BTCUSD,84542.73000,22.696369,-0.412360,Bearish
2025-03-15,11:11:33.000,BTCUSD,84542.43000,22.065547,-0.394343,Bearish
2025-03-15,11:11:33.000,BTCUSD,84539.18000,22.659289,-0.409001,Bearish
2025-03-15,11:11:33.000,BTCUSD,84539.48000,22.375097,-0.403288,Bearish
2025-03-15,11:11:33.000,BTCUSD,84542.48000,18.247503,-0.336478,Bearish
2025-03-15,11:11:33.000,BTCUSD,84541.93000,13.935474,-0.268816,Bearish
2025-03-15,11:11:33.000,BTCUSD,84538.80000,9.586816,-0.214567,Bearish
2025-03-15,11:11:33.000,BTCUSD,84542.33000,7.612831,-0.163437,Bearish
2025-03-15,11:11:34.000,BTCUSD,84545.58000,5.943885,-0.088176,Bearish
2025-03-15,11:11:34.000,BTCUSD,84542.18000,4.749471,-0.046943,Bearish
2025-03-15,11:11:34.000,BTCUSD,84543.42000,3.768756,0.001422,Bullish
2025-03-15,11:11:34.000,BTCUSD,84543.17000,3.550156,0.030601,Bullish
2025-03-15,11:11:34.000,BTCUSD,84548.36000,4.957558,0.069793,Bullish
2025-03-15,11:11:34.000,BTCUSD,84546.72000,5.640883,0.110033,Bullish
2025-03-15,11:11:34.000,BTCUSD,84543.04000,5.223736,0.141433,Bullish
2025-03-15,11:11:35.000,BTCUSD,84551.33000,8.047645,0.203362,Bullish
2025-03-15,11:11:35.000,BTCUSD,84546.47000,8.100621,0.204701,Bullish
2025-03-15,11:11:35.000,BTCUSD,84547.29000,8.402403,0.212151,Bullish
2025-03-15,11:11:35.000,BTCUSD,84542.70000,7.990837,0.187553,Bullish
2025-03-15,11:11:36.000,BTCUSD,84542.68000,7.991563,0.184645,Bullish
2025-03-15,11:11:36.000,BTCUSD,84537.17000,9.058196,0.145315,Bullish
2025-03-15,11:11:36.000,BTCUSD,84536.84000,10.180892,0.105030,Bullish
2025-03-15,11:11:36.000,BTCUSD,84519.16000,27.576023,-0.070078,Bearish
2025-03-15,11:11:36.000,BTCUSD,84522.30000,39.942705,-0.196216,Bearish
2025-03-15,11:11:36.000,BTCUSD,84527.04000,46.360146,-0.280142,Bearish
2025-03-15,11:11:36.000,BTCUSD,84525.91000,53.414653,-0.385237,Bearish
2025-03-15,11:11:36.000,BTCUSD,84534.53000,54.472537,-0.427014,Bearish
2025-03-15,11:11:37.000,BTCUSD,84529.15000,58.043171,-0.479660,Bearish
2025-03-15,11:11:37.000,BTCUSD,84529.79000,60.844418,-0.523858,Bearish
2025-03-15,11:11:37.000,BTCUSD,84525.41000,66.441496,-0.588116,Bearish
2025-03-15,11:11:37.000,BTCUSD,84529.27000,68.621118,-0.620538,Bearish
2025-03-15,11:11:37.000,BTCUSD,84534.53000,68.406765,-0.615106,Bearish
2025-03-15,11:11:38.000,BTCUSD,84532.68000,69.231398,-0.640507,Bearish
2025-03-15,11:11:38.000,BTCUSD,84530.04000,70.998147,-0.677980,Bearish
2025-03-15,11:11:38.000,BTCUSD,84533.30000,70.610751,-0.669531,Bearish
2025-03-15,11:11:38.000,BTCUSD,84534.78000,69.957638,-0.651241,Bearish
2025-03-15,11:11:38.000,BTCUSD,84529.79000,71.411552,-0.683551,Bearish
2025-03-15,11:11:38.000,BTCUSD,84532.59000,70.725206,-0.669442,Bearish
2025-03-15,11:11:39.000,BTCUSD,84535.28000,67.730653,-0.611230,Bearish
2025-03-15,11:11:39.000,BTCUSD,84537.71000,66.502247,-0.556207,Bearish
2025-03-15,11:11:39.000,BTCUSD,84536.22000,64.490247,-0.500256,Bearish
2025-03-15,11:11:39.000,BTCUSD,84536.08000,62.488583,-0.443729,Bearish
2025-03-15,11:11:39.000,BTCUSD,84530.29000,57.243263,-0.385608,Bearish
2025-03-15,11:11:39.000,BTCUSD,84530.70000,52.643031,-0.328113,Bearish
2025-03-15,11:11:39.000,BTCUSD,84529.65000,50.471620,-0.295644,Bearish
2025-03-15,11:11:39.000,BTCUSD,84528.56000,40.399437,-0.207077,Bearish
2025-03-15,11:11:40.000,BTCUSD,84531.70000,34.096749,-0.121637,Bearish
2025-03-15,11:11:40.000,BTCUSD,84531.20000,26.507454,-0.027197,Bearish
2025-03-15,11:11:40.000,BTCUSD,84523.79000,24.416638,-0.005059,Bearish
2025-03-15,11:11:40.000,BTCUSD,84527.04000,20.403067,0.046323,Bullish
2025-03-15,11:11:40.000,BTCUSD,84526.91000,19.403743,0.065824,Bullish
2025-03-15,11:11:40.000,BTCUSD,84526.72000,18.364306,0.086389,Bullish
2025-03-15,11:11:40.000,BTCUSD,84526.40000,14.787103,-0.012538,Bearish
2025-03-15,11:11:41.000,BTCUSD,84524.04000,13.955267,-0.108258,Bearish
2025-03-15,11:11:41.000,BTCUSD,84528.03000,13.767068,-0.146320,Bearish
2025-03-15,11:11:41.000,BTCUSD,84532.03000,13.140788,-0.166810,Bearish
2025-03-15,11:11:41.000,BTCUSD,84535.45000,13.408671,-0.108509,Bearish
2025-03-15,11:11:41.000,BTCUSD,84538.95000,15.531351,-0.065141,Bearish
2025-03-15,11:11:41.000,BTCUSD,84538.91000,17.497421,-0.021978,Bearish
2025-03-15,11:11:41.000,BTCUSD,84535.49000,16.834605,-0.035143,Bearish
2025-03-15,11:11:41.000,BTCUSD,84535.54000,17.125602,-0.025851,Bearish
2025-03-15,11:11:42.000,BTCUSD,84538.96000,18.560282,0.038992,Bullish
2025-03-15,11:11:42.000,BTCUSD,84538.95000,20.127573,0.089041,Bullish
2025-03-15,11:11:42.000,BTCUSD,84534.08000,20.079812,0.086674,Bullish
2025-03-15,11:11:42.000,BTCUSD,84530.66000,20.129209,0.082928,Bullish
2025-03-15,11:11:42.000,BTCUSD,84535.54000,20.277696,0.122047,Bullish
2025-03-15,11:11:42.000,BTCUSD,84533.70000,20.131158,0.114543,Bullish
2025-03-15,11:11:42.000,BTCUSD,84538.96000,21.531072,0.158545,Bullish
2025-03-15,11:11:43.000,BTCUSD,84538.95000,22.624528,0.218200,Bullish
2025-03-15,11:11:43.000,BTCUSD,84535.54000,22.052492,0.270981,Bullish
2025-03-15,11:11:43.000,BTCUSD,84530.16000,21.787333,0.279742,Bullish
2025-03-15,11:11:43.000,BTCUSD,84533.57500,21.380423,0.312266,Bullish
2025-03-15,11:11:43.000,BTCUSD,84537.34000,22.014140,0.330264,Bullish
2025-03-15,11:11:43.000,BTCUSD,84533.26500,21.903945,0.321662,Bullish
2025-03-15,11:11:44.000,BTCUSD,84539.71000,23.139760,0.346258,Bullish
2025-03-15,11:11:44.000,BTCUSD,84534.70000,22.535038,0.326538,Bullish
2025-03-15,11:11:44.000,BTCUSD,84534.08000,22.478024,0.321742,Bullish
2025-03-15,11:11:44.000,BTCUSD,84533.95000,22.338721,0.311600,Bullish
2025-03-15,11:11:44.000,BTCUSD,84530.91000,19.419838,0.229517,Bullish
2025-03-15,11:11:45.000,BTCUSD,84539.33000,18.897240,0.221003,Bullish
2025-03-15,11:11:45.000,BTCUSD,84534.20000,17.150475,0.173028,Bullish
2025-03-15,11:11:45.000,BTCUSD,84531.16000,15.550693,0.100885,Bullish
2025-03-15,11:11:45.000,BTCUSD,84539.33000,14.025672,0.077270,Bullish
2025-03-15,11:11:45.000,BTCUSD,84539.71000,10.645304,0.034078,Bullish
2025-03-15,11:11:45.000,BTCUSD,84536.29000,8.800755,-0.010634,Bearish
2025-03-15,11:11:45.000,BTCUSD,84533.82500,8.471701,-0.047338,Bearish
2025-03-15,11:11:46.000,BTCUSD,84536.31000,8.480788,-0.045222,Bearish
2025-03-15,11:11:46.000,BTCUSD,84532.25000,8.491583,-0.045545,Bearish
2025-03-15,11:11:46.000,BTCUSD,84536.31000,8.120505,-0.016969,Bearish
2025-03-15,11:11:46.000,BTCUSD,84532.89000,8.327205,-0.032887,Bearish
2025-03-15,11:11:47.000,BTCUSD,84536.31000,8.356619,-0.025238,Bearish
2025-03-15,11:11:47.000,BTCUSD,84531.87500,8.275968,-0.022959,Bearish
2025-03-15,11:11:47.000,BTCUSD,84532.25000,8.015562,-0.015177,Bearish
2025-03-15,11:11:47.000,BTCUSD,84536.31000,8.053100,-0.011806,Bearish
2025-03-15,11:11:47.000,BTCUSD,84531.87500,7.750774,-0.061627,Bearish
2025-03-15,11:11:47.000,BTCUSD,84532.25000,7.985534,-0.075914,Bearish
2025-03-15,11:11:47.000,BTCUSD,84528.83000,9.142754,-0.123492,Bearish
2025-03-15,11:11:48.000,BTCUSD,84532.46000,8.679015,-0.109207,Bearish
2025-03-15,11:11:48.000,BTCUSD,84528.83000,8.998020,-0.115518,Bearish
2025-03-15,11:11:48.000,BTCUSD,84532.25000,9.051611,-0.118780,Bearish
2025-03-15,11:11:48.000,BTCUSD,84539.21000,9.322909,-0.112778,Bearish
2025-03-15,11:11:48.000,BTCUSD,84534.33000,9.300448,-0.118734,Bearish
2025-03-15,11:11:48.000,BTCUSD,84532.97000,9.062575,-0.107835,Bearish
2025-03-15,11:11:48.000,BTCUSD,84533.04000,9.079216,-0.122644,Bearish
2025-03-15,11:11:49.000,BTCUSD,84532.79000,8.107110,-0.094517,Bearish
2025-03-15,11:11:49.000,BTCUSD,84536.39000,8.274908,-0.074637,Bearish
2025-03-15,11:11:49.000,BTCUSD,84532.97000,8.314892,-0.081850,Bearish
2025-03-15,11:11:49.000,BTCUSD,84536.39000,8.490979,-0.067400,Bearish
2025-03-15,11:11:49.000,BTCUSD,84533.04000,8.180188,-0.096615,Bearish
2025-03-15,11:11:49.000,BTCUSD,84537.46000,7.653222,-0.040192,Bearish
2025-03-15,11:11:50.000,BTCUSD,84534.45000,7.656289,-0.037736,Bearish
2025-03-15,11:11:50.000,BTCUSD,84539.21000,8.142330,-0.025647,Bearish
2025-03-15,11:11:50.000,BTCUSD,84534.45000,7.310182,0.008495,Bullish
2025-03-15,11:11:50.000,BTCUSD,84533.90000,6.283361,0.043881,Bullish
2025-03-15,11:11:50.000,BTCUSD,84532.66500,6.167180,0.050298,Bullish
2025-03-15,11:11:51.000,BTCUSD,84532.16500,6.268292,0.038102,Bullish
2025-03-15,11:11:51.000,BTCUSD,84538.46000,6.765396,0.084396,Bullish
2025-03-15,11:11:51.000,BTCUSD,84535.04000,6.699521,0.079669,Bullish
2025-03-15,11:11:51.000,BTCUSD,84536.15000,6.676193,0.108861,Bullish
2025-03-15,11:11:51.000,BTCUSD,84535.29000,6.677740,0.108990,Bullish
2025-03-15,11:11:51.000,BTCUSD,84538.71000,7.213687,0.153702,Bullish
2025-03-15,11:11:51.000,BTCUSD,84537.08000,7.279761,0.156244,Bullish
2025-03-15,11:11:52.000,BTCUSD,84533.20000,7.174332,0.134023,Bullish
2025-03-15,11:11:52.000,BTCUSD,84529.78000,7.719224,0.117316,Bullish
2025-03-15,11:11:52.000,BTCUSD,84538.71000,8.170676,0.130541,Bullish
2025-03-15,11:11:52.000,BTCUSD,84535.29000,8.029553,0.121246,Bullish
2025-03-15,11:11:52.000,BTCUSD,84538.71000,7.429068,0.109077,Bullish
2025-03-15,11:11:52.000,BTCUSD,84538.65000,7.678938,0.117159,Bullish
2025-03-15,11:11:52.000,BTCUSD,84536.23000,6.373578,0.081840,Bullish
2025-03-15,11:11:52.000,BTCUSD,84532.72000,6.285150,0.044169,Bullish
2025-03-15,11:11:52.000,BTCUSD,84531.58500,6.178612,0.046967,Bullish
2025-03-15,11:11:53.000,BTCUSD,84523.31000,10.628610,-0.033885,Bearish
2025-03-15,11:11:53.000,BTCUSD,84521.64000,16.066758,-0.129988,Bearish
2025-03-15,11:11:53.000,BTCUSD,84520.43000,22.263032,-0.228373,Bearish
2025-03-15,11:11:53.000,BTCUSD,84516.42500,32.098670,-0.348710,Bearish
2025-03-15,11:11:53.000,BTCUSD,84516.09000,41.262992,-0.439099,Bearish
2025-03-15,11:11:53.000,BTCUSD,84514.55000,51.831570,-0.553978,Bearish
2025-03-15,11:11:53.000,BTCUSD,84511.42000,64.713038,-0.657268,Bearish
2025-03-15,11:11:54.000,BTCUSD,84512.84000,75.419487,-0.763390,Bearish
2025-03-15,11:11:54.000,BTCUSD,84514.01000,82.341666,-0.822494,Bearish
2025-03-15,11:11:54.000,BTCUSD,84518.37000,85.658434,-0.863793,Bearish
2025-03-15,11:11:54.000,BTCUSD,84514.00000,89.374108,-0.893304,Bearish
2025-03-15,11:11:54.000,BTCUSD,84512.65000,95.888432,-0.953135,Bearish
2025-03-15,11:11:54.000,BTCUSD,84517.38000,97.819804,-0.976543,Bearish
2025-03-15,11:11:54.000,BTCUSD,84514.25000,101.937296,-1.021311,Bearish
2025-03-15,11:11:54.000,BTCUSD,84512.90000,106.626290,-1.070044,Bearish
2025-03-15,11:11:55.000,BTCUSD,84513.88000,105.450819,-1.060469,Bearish
2025-03-15,11:11:55.000,BTCUSD,84516.03000,104.425758,-1.049673,Bearish
2025-03-15,11:11:55.000,BTCUSD,84513.75000,103.060851,-1.037473,Bearish
2025-03-15,11:11:55.000,BTCUSD,84513.13000,101.706629,-1.025237,Bearish
2025-03-15,11:11:55.000,BTCUSD,84510.65000,97.546890,-0.995555,Bearish
2025-03-15,11:11:55.000,BTCUSD,84513.52000,91.729141,-0.946113,Bearish
2025-03-15,11:11:55.000,BTCUSD,84516.00000,87.505585,-0.896948,Bearish
2025-03-15,11:11:56.000,BTCUSD,84517.38000,84.896074,-0.854812,Bearish
2025-03-15,11:11:56.000,BTCUSD,84517.33000,73.265829,-0.745895,Bearish
2025-03-15,11:11:56.000,BTCUSD,84517.38000,64.753206,-0.650730,Bearish
2025-03-15,11:11:56.000,BTCUSD,84516.03000,51.385614,-0.532719,Bearish
2025-03-15,11:11:56.000,BTCUSD,84518.37000,36.923270,-0.389933,Bearish
2025-03-15,11:11:57.000,BTCUSD,84517.38000,24.803767,-0.261201,Bearish
2025-03-15,11:11:57.000,BTCUSD,84516.03000,16.117735,-0.156999,Bearish
2025-03-15,11:11:57.000,BTCUSD,84512.75000,8.343798,-0.074359,Bearish
2025-03-15,11:11:57.000,BTCUSD,84509.64000,7.395707,-0.060473,Bearish
2025-03-15,11:11:57.000,BTCUSD,84509.51000,6.934498,-0.052860,Bearish
2025-03-15,11:11:57.000,BTCUSD,84506.89000,7.762093,-0.065098,Bearish
2025-03-15,11:11:57.000,BTCUSD,84509.90000,8.231857,-0.079513,Bearish
2025-03-15,11:11:57.000,BTCUSD,84511.78000,8.268300,-0.081206,Bearish
2025-03-15,11:11:57.000,BTCUSD,84509.03000,9.044044,-0.109344,Bearish
2025-03-15,11:11:58.000,BTCUSD,84503.90500,12.059187,-0.189676,Bearish
2025-03-15,11:11:58.000,BTCUSD,84498.78000,19.099654,-0.289937,Bearish
2025-03-15,11:11:58.000,BTCUSD,84507.39000,20.104349,-0.320324,Bearish
2025-03-15,11:11:58.000,BTCUSD,84504.02000,21.474296,-0.339438,Bearish
2025-03-15,11:11:58.000,BTCUSD,84507.02000,22.293981,-0.362951,Bearish
2025-03-15,11:11:58.000,BTCUSD,84503.27000,24.819598,-0.416862,Bearish
2025-03-15,11:11:58.000,BTCUSD,84506.79000,24.523784,-0.411269,Bearish
2025-03-15,11:11:58.000,BTCUSD,84510.41000,24.292232,-0.399196,Bearish
2025-03-15,11:11:59.000,BTCUSD,84506.77000,24.874309,-0.418208,Bearish
2025-03-15,11:11:59.000,BTCUSD,84502.77000,26.834854,-0.453541,Bearish
2025-03-15,11:11:59.000,BTCUSD,84503.02000,27.741217,-0.467489,Bearish
2025-03-15,11:11:59.000,BTCUSD,84506.49000,27.795506,-0.468987,Bearish
2025-03-15,11:11:59.000,BTCUSD,84505.72000,28.073463,-0.476497,Bearish
2025-03-15,11:11:59.000,BTCUSD,84509.88000,28.052229,-0.470976,Bearish
2025-03-15,11:11:59.000,BTCUSD,84510.91000,27.631149,-0.438673,Bearish
2025-03-15,11:11:59.000,BTCUSD,84507.64000,26.400649,-0.409202,Bearish
2025-03-15,11:11:59.000,BTCUSD,84503.77000,25.194803,-0.391463,Bearish
2025-03-15,11:11:59.000,BTCUSD,84504.27000,23.454776,-0.364786,Bearish
2025-03-15,11:12:00.000,BTCUSD,84508.39000,20.787143,-0.305374,Bearish
2025-03-15,11:12:00.000,BTCUSD,84504.40000,19.139819,-0.277013,Bearish
2025-03-15,11:12:00.000,BTCUSD,84504.52000,15.650234,-0.226566,Bearish
2025-03-15,11:12:00.000,BTCUSD,84507.88000,12.259684,-0.155107,Bearish
2025-03-15,11:12:00.000,BTCUSD,84506.74000,9.521199,-0.096086,Bearish
2025-03-15,11:12:00.000,BTCUSD,84509.27000,8.532995,-0.039229,Bearish
2025-03-15,11:12:00.000,BTCUSD,84513.62000,9.825477,0.025792,Bullish
2025-03-15,11:12:00.000,BTCUSD,84512.88000,10.794615,0.083372,Bullish
2025-03-15,11:12:00.000,BTCUSD,84512.00000,11.619823,0.115705,Bullish
2025-03-15,11:12:01.000,BTCUSD,84517.00000,14.565771,0.198782,Bullish
2025-03-15,11:12:01.000,BTCUSD,84516.96000,16.962096,0.291407,Bullish
2025-03-15,11:12:01.000,BTCUSD,84516.91000,19.757657,0.362439,Bullish
2025-03-15,11:12:01.000,BTCUSD,84508.27000,19.244018,0.338879,Bullish
2025-03-15,11:12:01.000,BTCUSD,84508.18000,16.360098,0.277451,Bullish
2025-03-15,11:12:01.000,BTCUSD,84508.40000,16.335825,0.272638,Bullish
2025-03-15,11:12:01.000,BTCUSD,84508.64000,15.713870,0.245684,Bullish
2025-03-15,11:12:01.000,BTCUSD,84505.52000,15.927003,0.217235,Bullish
2025-03-15,11:12:01.000,BTCUSD,84507.54000,15.060905,0.176623,Bullish
2025-03-15,11:12:02.000,BTCUSD,84513.09000,15.613765,0.194194,Bullish
2025-03-15,11:12:02.000,BTCUSD,84508.24000,15.522263,0.202636,Bullish
2025-03-15,11:12:02.000,BTCUSD,84508.42000,15.402492,0.188102,Bullish
2025-03-15,11:12:02.000,BTCUSD,84513.27000,14.796058,0.176538,Bullish
2025-03-15,11:12:02.000,BTCUSD,84516.37000,15.161997,0.182027,Bullish
2025-03-15,11:12:02.000,BTCUSD,84516.62000,16.431511,0.207119,Bullish
2025-03-15,11:12:03.000,BTCUSD,84512.13000,15.993138,0.193426,Bullish
2025-03-15,11:12:03.000,BTCUSD,84517.12000,17.596396,0.237764,Bullish
2025-03-15,11:12:03.000,BTCUSD,84517.03000,19.052548,0.285404,Bullish
2025-03-15,11:12:03.000,BTCUSD,84517.28000,20.206991,0.309382,Bullish
2025-03-15,11:12:03.000,BTCUSD,84516.28000,19.366458,0.295929,Bullish
2025-03-15,11:12:04.000,BTCUSD,84512.56000,17.728078,0.256358,Bullish
2025-03-15,11:12:04.000,BTCUSD,84517.53000,18.514118,0.273577,Bullish
2025-03-15,11:12:04.000,BTCUSD,84515.78000,17.055961,0.247922,Bullish
2025-03-15,11:12:04.000,BTCUSD,84513.44000,15.051736,0.202934,Bullish
2025-03-15,11:12:04.000,BTCUSD,84511.56000,14.354907,0.165021,Bullish
2025-03-15,11:12:04.000,BTCUSD,84516.53000,13.604449,0.149673,Bullish
2025-03-15,11:12:05.000,BTCUSD,84514.03000,13.167376,0.131288,Bullish
2025-03-15,11:12:05.000,BTCUSD,84511.31000,13.260263,0.123237,Bullish
2025-03-15,11:12:05.000,BTCUSD,84508.97000,13.791893,0.096013,Bullish
2025-03-15,11:12:05.000,BTCUSD,84513.94000,13.796851,0.096525,Bullish
2025-03-15,11:12:05.000,BTCUSD,84512.06000,13.254000,0.118527,Bullish
2025-03-15,11:12:05.000,BTCUSD,84517.03000,13.273574,0.174516,Bullish
2025-03-15,11:12:05.000,BTCUSD,84512.31000,12.695507,0.199677,Bullish
2025-03-15,11:12:06.000,BTCUSD,84517.28000,12.681392,0.199364,Bullish
2025-03-15,11:12:06.000,BTCUSD,84518.55000,12.849731,0.202614,Bullish
2025-03-15,11:12:06.000,BTCUSD,84520.39000,13.569797,0.214638,Bullish
2025-03-15,11:12:06.000,BTCUSD,84516.92000,12.989093,0.200596,Bullish
2025-03-15,11:12:06.000,BTCUSD,84516.77000,10.729718,0.160385,Bullish
2025-03-15,11:12:06.000,BTCUSD,84517.15000,9.345772,0.131551,Bullish
2025-03-15,11:12:06.000,BTCUSD,84524.12000,12.107561,0.181684,Bullish
2025-03-15,11:12:06.000,BTCUSD,84523.90000,12.917705,0.192042,Bullish
2025-03-15,11:12:07.000,BTCUSD,84525.94500,14.477917,0.209868,Bullish
2025-03-15,11:12:07.000,BTCUSD,84530.95000,21.168225,0.285634,Bullish
2025-03-15,11:12:07.000,BTCUSD,84527.48000,24.879953,0.352526,Bullish
2025-03-15,11:12:07.000,BTCUSD,84524.22000,26.498499,0.395167,Bullish
2025-03-15,11:12:07.000,BTCUSD,84526.29000,28.029510,0.416815,Bullish
2025-03-15,11:12:07.000,BTCUSD,84531.27000,33.816860,0.498706,Bullish
2025-03-15,11:12:07.000,BTCUSD,84525.29000,35.318253,0.535100,Bullish
2025-03-15,11:12:07.000,BTCUSD,84529.26000,38.911587,0.595156,Bullish
2025-03-15,11:12:08.000,BTCUSD,84531.26000,43.455354,0.655888,Bullish
2025-03-15,11:12:08.000,BTCUSD,84531.33000,46.161154,0.684751,Bullish
2025-03-15,11:12:08.000,BTCUSD,84531.61000,50.140944,0.741345,Bullish
2025-03-15,11:12:08.000,BTCUSD,84530.22000,52.253516,0.770637,Bullish
2025-03-15,11:12:08.000,BTCUSD,84532.36000,54.194077,0.791174,Bullish
2025-03-15,11:12:08.000,BTCUSD,84531.90000,53.806487,0.787358,Bullish
2025-03-15,11:12:08.000,BTCUSD,84527.26000,53.349628,0.778833,Bullish
2025-03-15,11:12:09.000,BTCUSD,84525.87000,51.013333,0.739325,Bullish
2025-03-15,11:12:09.000,BTCUSD,84531.95000,48.507407,0.715016,Bullish
2025-03-15,11:12:09.000,BTCUSD,84527.26000,41.209697,0.635127,Bullish
2025-03-15,11:12:09.000,BTCUSD,84529.36000,38.113533,0.594924,Bullish
2025-03-15,11:12:09.000,BTCUSD,84527.56000,32.567461,0.523283,Bullish
2025-03-15,11:12:09.000,BTCUSD,84530.45000,30.850446,0.497665,Bullish
2025-03-15,11:12:10.000,BTCUSD,84527.54000,24.543534,0.414751,Bullish
2025-03-15,11:12:10.000,BTCUSD,84527.66000,21.710832,0.360110,Bullish
2025-03-15,11:12:10.000,BTCUSD,84534.62000,21.261586,0.354513,Bullish
2025-03-15,11:12:10.000,BTCUSD,84534.23000,21.083665,0.351939,Bullish
